Dates,Start of Week,Week of Year,Fiscal_Year,Platform,Retailer,Program,Brand,Tactic_Group,Tactic,Tactic_Start_Date,Tactic_End_Date,Spend
8/31/23,8/27/23 0:00,Week -35,2023,Core Summer,Kroger,Core Incremental_Kroger,Core,Value Offer,Coupon Insertion Digital,7/1/23,9/30/23,"$1,792.00 "
8/31/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 2,Kroger,DP CFB WM Trophy Tour POS,Dr Pepper,Instore,Store Signage,8/31/23,11/17/23,$531.44 
8/31/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,8/31/23,10/31/23,"$4,032.26 "
8/31/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Social Media,Social Media,8/31/23,10/31/23,$806.45 
8/31/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Instore,Store Signage,8/28/23,10/31/23,"$2,189.02 "
8/31/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Donut Shop,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
8/31/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Green Mountain,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
8/31/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
8/31/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,10/15/23,$131.58 
8/31/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Sampling,Sampling,8/1/23,8/31/23,"$1,370.97 "
8/31/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,391.30 "
8/31/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Social Media,Influencer,8/1/23,9/5/23,"$4,166.67 "
8/31/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Sampling,Sampling,8/1/23,9/15/23,"$4,989.13 "
8/31/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
8/31/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
8/31/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,McCafe,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.26 "
8/31/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple 64oz Ibotta,Snapple,Value Offer,Coupon Insertion Digital,8/30/23,12/28/23,"$1,032.61 "
8/31/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
8/31/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
9/1/23,8/27/23 0:00,Week -35,2023,Sunkist / A&W Family Fun,Kroger,A&W+Hasbro_Kroger,A&W,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/31/23,"$1,639.34 "
9/1/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/1/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/1/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/1/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/1/23,8/27/23 0:00,Week -35,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/1/23,8/27/23 0:00,Week -35,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/1/23,8/27/23 0:00,Week -35,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/1/23,8/27/23 0:00,Week -35,2023,Core Summer,Kroger,Core Incremental_Kroger,Core,Value Offer,Coupon Insertion Digital,7/1/23,9/30/23,"$1,792.00 "
9/1/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 2,Kroger,DP CFB WM Trophy Tour POS,Dr Pepper,Instore,Store Signage,8/31/23,11/17/23,$531.44 
9/1/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Non Retailer Owned,9/1/23,10/31/23,"$5,388.31 "
9/1/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,8/31/23,10/31/23,"$4,032.26 "
9/1/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Social Media,Social Media,8/31/23,10/31/23,$806.45 
9/1/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Instore,Store Signage,8/28/23,10/31/23,"$2,189.02 "
9/1/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Donut Shop,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/1/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Green Mountain,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/1/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
9/1/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,10/15/23,$131.58 
9/1/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,391.30 "
9/1/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Social Media,Influencer,8/1/23,9/5/23,"$4,166.67 "
9/1/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Sampling,Sampling,8/1/23,9/15/23,"$4,989.13 "
9/1/23,8/27/23 0:00,Week -35,2023,Mott’s Custom,Kroger,Mott's Halloween_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/31/23,$614.75 
9/1/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
9/1/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
9/1/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,McCafe,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.26 "
9/1/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple 64oz Ibotta,Snapple,Value Offer,Coupon Insertion Digital,8/30/23,12/28/23,"$1,032.61 "
9/1/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
9/1/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
9/2/23,8/27/23 0:00,Week -35,2023,Sunkist / A&W Family Fun,Kroger,A&W+Hasbro_Kroger,A&W,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/31/23,"$1,639.34 "
9/2/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/2/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/2/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/2/23,8/27/23 0:00,Week -35,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/2/23,8/27/23 0:00,Week -35,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/2/23,8/27/23 0:00,Week -35,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/2/23,8/27/23 0:00,Week -35,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/2/23,8/27/23 0:00,Week -35,2023,Core Summer,Kroger,Core Incremental_Kroger,Core,Value Offer,Coupon Insertion Digital,7/1/23,9/30/23,"$1,792.00 "
9/2/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 2,Kroger,DP CFB WM Trophy Tour POS,Dr Pepper,Instore,Store Signage,8/31/23,11/17/23,$531.44 
9/2/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Non Retailer Owned,9/1/23,10/31/23,"$5,388.31 "
9/2/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,8/31/23,10/31/23,"$4,032.26 "
9/2/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Social Media,Social Media,8/31/23,10/31/23,$806.45 
9/2/23,8/27/23 0:00,Week -35,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Instore,Store Signage,8/28/23,10/31/23,"$2,189.02 "
9/2/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Donut Shop,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/2/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Green Mountain,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/2/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
9/2/23,8/27/23 0:00,Week -35,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,10/15/23,$131.58 
9/2/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,391.30 "
9/2/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Social Media,Influencer,8/1/23,9/5/23,"$4,166.67 "
9/2/23,8/27/23 0:00,Week -35,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Sampling,Sampling,8/1/23,9/15/23,"$4,989.13 "
9/2/23,8/27/23 0:00,Week -35,2023,Mott’s Custom,Kroger,Mott's Halloween_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/31/23,$614.75 
9/2/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
9/2/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
9/2/23,8/27/23 0:00,Week -35,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,McCafe,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.26 "
9/2/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple 64oz Ibotta,Snapple,Value Offer,Coupon Insertion Digital,8/30/23,12/28/23,"$1,032.61 "
9/2/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
9/2/23,8/27/23 0:00,Week -35,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
9/3/23,9/3/23 0:00,Week -36,2023,Sunkist / A&W Family Fun,Kroger,A&W+Hasbro_Kroger,A&W,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/31/23,"$1,639.34 "
9/3/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/3/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/3/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/3/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/3/23,9/3/23 0:00,Week -36,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/3/23,9/3/23 0:00,Week -36,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/3/23,9/3/23 0:00,Week -36,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/3/23,9/3/23 0:00,Week -36,2023,Core Summer,Kroger,Core Incremental_Kroger,Core,Value Offer,Coupon Insertion Digital,7/1/23,9/30/23,"$1,792.00 "
9/3/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 2,Kroger,DP CFB WM Trophy Tour POS,Dr Pepper,Instore,Store Signage,8/31/23,11/17/23,$531.44 
9/3/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Non Retailer Owned,9/1/23,10/31/23,"$5,388.31 "
9/3/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,8/31/23,10/31/23,"$4,032.26 "
9/3/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Social Media,Social Media,8/31/23,10/31/23,$806.45 
9/3/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Instore,Store Signage,8/28/23,10/31/23,"$2,189.02 "
9/3/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Donut Shop,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/3/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Green Mountain,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/3/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
9/3/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,10/15/23,$131.58 
9/3/23,9/3/23 0:00,Week -36,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,391.30 "
9/3/23,9/3/23 0:00,Week -36,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Social Media,Influencer,8/1/23,9/5/23,"$4,166.67 "
9/3/23,9/3/23 0:00,Week -36,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Sampling,Sampling,8/1/23,9/15/23,"$4,989.13 "
9/3/23,9/3/23 0:00,Week -36,2023,Mott’s Custom,Kroger,Mott's Halloween_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/31/23,$614.75 
9/3/23,9/3/23 0:00,Week -36,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
9/3/23,9/3/23 0:00,Week -36,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.28 "
9/3/23,9/3/23 0:00,Week -36,2023,Coffee Custom,Kroger,Power Brands Mod Reset_Kroger,McCafe,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,449.26 "
9/3/23,9/3/23 0:00,Week -36,2023,Snapple Custom,Kroger,Snapple 64oz Ibotta,Snapple,Value Offer,Coupon Insertion Digital,8/30/23,12/28/23,"$1,032.61 "
9/3/23,9/3/23 0:00,Week -36,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Sampling,Sampling,4/21/23,12/3/23,$860.21 
9/3/23,9/3/23 0:00,Week -36,2023,Snapple Custom,Kroger,Snapple Trade Budget_Kroger,Snapple,Instore,Store Signage,1/1/23,9/30/23,"$1,613.46 "
9/4/23,9/3/23 0:00,Week -36,2023,Sunkist / A&W Family Fun,Kroger,A&W+Hasbro_Kroger,A&W,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/31/23,"$1,639.34 "
9/4/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/4/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Donut Shop,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/4/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,7/15/23,9/15/23,$992.06 
9/4/23,9/3/23 0:00,Week -36,2023,Coffee & Brewer System Sell,Kroger,BTC System Sell_Kroger,Keurig Brewer,Social Media,Influencer,8/1/23,9/15/23,$815.22 
9/4/23,9/3/23 0:00,Week -36,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Donut Shop,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/4/23,9/3/23 0:00,Week -36,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Green Mountain,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/4/23,9/3/23 0:00,Week -36,2023,Coffee Fall / Winter Seasonals,Kroger,Coffee Fall / Winter Seasonals_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,9/1/23,10/15/23,$250.00 
9/4/23,9/3/23 0:00,Week -36,2023,Core Summer,Kroger,Core Incremental_Kroger,Core,Value Offer,Coupon Insertion Digital,7/1/23,9/30/23,"$1,792.00 "
9/4/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 2,Kroger,DP CFB WM Trophy Tour POS,Dr Pepper,Instore,Store Signage,8/31/23,11/17/23,$531.44 
9/4/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Non Retailer Owned,9/1/23,10/31/23,"$5,388.31 "
9/4/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Digital Media,Digital Media Offsite Retailer Owned,8/31/23,10/31/23,"$4,032.26 "
9/4/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Social Media,Social Media,8/31/23,10/31/23,$806.45 
9/4/23,9/3/23 0:00,Week -36,2023,DP College Football Wave 1,Kroger,DP College Football Wave 1_Kroger,Dr Pepper,Instore,Store Signage,8/28/23,10/31/23,"$2,189.02 "
9/4/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Donut Shop,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/4/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Green Mountain,Digital Media,Digital Media Offsite Non Retailer Owned,7/15/23,12/31/23,$955.88 
9/4/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Non Retailer Owned,6/1/23,12/31/23,"$2,686.92 "
9/4/23,9/3/23 0:00,Week -36,2023,Keurig K-ICED Essentials (Kroger only),Kroger,Iced Platform Launch (KIE and Pods)_Kroger,Keurig Brewer,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,10/15/23,$131.58 
9/4/23,9/3/23 0:00,Week -36,2023,Mott's BTS / Crayola,Kroger,Mott's Back to School_Kroger,Total Motts,Digital Media,Digital Media Offsite Retailer Owned,8/1/23,9/15/23,"$1,391.30 "
